"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"351","hongchristina","YULE GOAT-The Yule Goat is big in Sweden. Like, really big-the town of G√§vle builds a massive straw sculpture every‚Ä¶ https://t.co/aYSi1GTUlU",0,0,1,1,-73.962679,40.769436
"352","hongchristina","PEPPERMINT BARK ‚ÄúWoof woof, woof woof, woof woof‚Äù (Peppermint's holiday list clearly calls for lots &amp; lots of candy‚Ä¶ https://t.co/IkbZYdGNVN",0,0,1,1,-73.962679,40.769436
"353","hongchristina","VICKERS THE CAT

This little kitty doesn't know she won't fit into your coffee cup, but she sure is going to try-Ad‚Ä¶ https://t.co/FAQh5yemSg",0,0,0,0,-73.962679,40.769436
"354","hopncork","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/6bcVEV1oAT",0,0,1,1,-122.7377841,45.3990475
"355","horsesandyou","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/zuEyjWmNYs",0,0,1,1,-117.5515185,47.7795103
"357","huntwin","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/HbcasGKLjE",0,0,1,1,-75.6966001,39.7876112
"363","iceberg11783","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/fOmIo3sNww",0,0,1,1,-117.1610838,32.715738
"364","iHustle8o8","My coffee addiction is finally becoming rewarding. Ì†ΩÌ∂§ #StarbucksForLife #50BonusStars #Starbucks https://t.co/6Wxi7VLrod",0,0,0,0,-115.1175013,36.1988592
"369","Jacklynk8","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/HsWFWDHT0p",0,0,1,1,-118.40853,33.9415889
"372","janabana2","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/b7Sdjqh8Qq",0,0,1,1,-104.990251,39.7392358
"375","jasonday_276","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Yh10BFD7T2",0,0,1,1,-82.4571776,27.950575
"376","jasonh91","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/bG1F7oGJK6",0,0,1,1,-97.3307658,32.7554883
"378","JBENOITUNITED","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/CwLnjoN1Cd",0,0,1,1,-96.7969879,32.7766642
"381","jdlaw1962","RT @iamjessicajade: I am so freaking #spoiled. #thankyou Ì†ΩÌ≤ã‚òïÌ†ΩÌ≤ã #StarbucksforLife #happyMe https://t.co/SilC61Yp3s",3,0,0,0,-82.907123,40.4172871
"384","jearl7","Hey every extra point counts towards another free Starbucks coffee.  And for some great music to listen to with tha‚Ä¶ https://t.co/cjQrb3GKM4",0,0,2,2,-81.2362107,33.9815369
"385","jebecat5","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/8aCC7LIE9V",0,0,1,1,-77.3663538,35.612661
"388","jenmerickson","Grab a Christmas pickle &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/LLo0ua1m11",0,0,1,1,-96.7898034,46.8771863
"389","jenmerickson","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/A70fpgGZZp",0,0,1,1,-96.7898034,46.8771863
"391","jennholmes430","#givegood retweet for a chance to win #starbucksforlife",0,0,1,1,-120.7401385,47.7510741
"396","jenny_quantz","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/SyoIWJcN5r",0,0,1,1,-80.4139393,37.2295733
"397","jennyfranck","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/SkdhTlYlVv",0,0,1,1,-87.6297982,41.8781136
"398","jentdreamworld","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/z72nlK8E17",0,0,1,1,-119.4179324,36.778261
"401","jessicadrianna","Same Same #StarbucksforLife https://t.co/0fFiZyCol5",0,0,0,0,-118.2436849,34.0522342
"402","jessicadrianna","Vickers? Who named her lol #StarbucksforLife https://t.co/qtrD21PDeh",0,0,0,0,-118.2436849,34.0522342
"404","JessZpoo","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/IhOgi5hTLd",0,0,1,1,-116.3560355,33.7543057
"405","jetsboog","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vmu3bbBE7M",0,0,1,1,-73.657908,40.5884373
"406","jfs211","Did my #RandomActOfKindness, &amp; at just the right time! @Starbucks made #Finals easier!! #StarbucksforLife‚Ä¶ https://t.co/WupTmbCDAl",0,0,2,2,-87.6255514,41.8779962
"407","jharper1011","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/RN1AwalmqR",0,0,1,1,-118.2436849,34.0522342
"408","jimcota","Hey @Starbucks, my co-worker Brad was a little weirded out by this  #StarbucksforLife  game piece. https://t.co/IrZp3kromz",0,0,0,0,-86.158068,39.768403
"416","joannalynae","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2qrvnVTCAQ",0,0,1,1,-122.2913078,37.8271784
"417","JoanneK34","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/0fMBdPd8K2",0,0,1,1,-73.087749,41.6032207
"418","joebski","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/NszN63ryh7",0,0,1,1,-71.1522765,42.4792618
"419","Joedoney","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kzkdf1Hipx",0,0,1,1,-122.3320708,47.6062095
"422","JohnGar67","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/TM9No9D8uF",0,0,1,1,-116.419389,34.9592083
"426","JonGarner02","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kZdrxAY0Xb",0,0,1,1,-78.6568942,37.4315734
"428","Judya1924","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/b36qMH8JpD",0,0,1,1,-82.4571776,27.950575
"433","JulesAZ2OC","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/yF8iKyNjAy",0,0,1,1,-117.8311428,33.7174708
"434","juliaridgway","I just need one more token to win starbucks for life #starbucksforlife",0,0,1,1,-99.9018131,31.9685988
"435","Julie_Cobb","Love the strategic planning for #Starbucksforlife https://t.co/gs60RferAL",0,0,1,1,-94.348268,35.436756
"436","JustUhhPERFECT","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ixYKHGiEUO",0,0,1,1,-111.8484745,40.3879028
"437","Kaceypull","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1y8tz1xtl1",0,0,1,1,-96.536658,33.7556593
"445","Karenharris03","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Q8YjtsMOOq",0,0,1,1,-117.1610838,32.715738
"449","KarrieM419","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/pObqJRN0Az",0,0,1,1,-82.0354225,41.4517093
"455","katealegado","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1S7lftmLqc",0,0,1,1,-97.330053,37.6871761
"459","KathleenBostrom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/4ZxCvSxEPc",0,0,1,1,-117.3505939,33.1580933
"460","KathleenBostrom","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/voB89mpQqx",0,0,1,1,-117.3505939,33.1580933
"461","kathy_godwin","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/Cn4nhm1ZYP",0,0,1,1,-111.0937311,34.0489281
"463","katieb3287","#GiveGood in memory of my dad. He &amp; I would go get caramel macchiatos while my mom waited in the car bc ‚Äú$5 for cof‚Ä¶ https://t.co/fiDIauuF3B",0,0,0,0,-77.1527578,39.0839973
"464","KatieO75","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/TAKtLXEJ4s",0,0,1,1,-120.8958242,38.8375215
"465","kawaii_sailor","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ikGHaezw22",0,1,1,1,-79.9310512,32.7764749
"466","kaylawootten","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/kvW9Ui0dgT",0,0,1,1,-86.7816016,36.1626638
"467","kbo1128","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/CCL4J5Rdj6",0,0,1,1,-94.6858998,46.729553
"468","KChin27","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/MdMYvb0bKN",0,0,1,1,-71.1626756,42.3463503
"470","keithjarvisgolf","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/DwBMo4n5p6",0,0,1,1,-95.971261,36.153315
"471","kellerdr","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/Ygon3OuNOo",0,3,1,1,-87.9806265,42.0883603
"476","KHynes33","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/887YsBSVHy",0,0,1,1,-74.1371832,40.0578384
"479","KimDalferes","Retweet to be on the Nice list this year #StarbucksforLife #GiveGood https://t.co/DsgBHFeFZ6",0,0,1,1,-78.6568942,37.4315734
"482","Kings85_Forever","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/OZ5SuaItQv",0,0,1,1,-121.4943996,38.5815719
"489","Kristi_Kirkland","Fun little game! #CoffeeRanger  #StarbucksforLife #coffeelover https://t.co/8PjJjbt6Wx",0,0,1,1,-85.6602058,30.1588129
"490","kristie_kf","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/7TdjosBiOf",0,0,1,1,-106.4850217,31.7618778
"491","KrvVaughn","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-117.6708966,35.6224561
"494","kwestenburg","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-95.9979883,41.2523634
"495","LAATweets","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Po971oJyO0",0,0,1,1,-73.7562317,42.6525793
"496","LadiLegacy1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/KhdDjNoNCa",0,0,1,1,-115.1466648,36.0971945
"497","LadiLegacy1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/gwtiFaqWnP",1,0,1,1,-115.1466648,36.0971945
"498","Lady_Emma","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/aGiuzpV1FX",0,0,1,1,-123.1207375,49.2827291
"499","LadyBernadetteR","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/t75SniPY3B",0,0,1,1,-95.712891,37.09024
"502","LakersStrong","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-118.3884078,33.8491816
"503","lalalalexy13","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/DSsH2dfCiK",0,0,1,1,-117.1610838,32.715738
"506","lauraegreenwald","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/jlvcNFAZWy",0,0,1,1,-117.3476695,33.9503386
"507","lauralbarlow","@Starbucks My husband and I are celebrating our honeymoon/his birthday in Jamaica! Anyway he could get an extra rew‚Ä¶ https://t.co/mGM1HotbUf",0,0,0,0,-84.3879824,33.7489954
"511","LDJames11","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/x1iJFh2OBl",0,0,1,1,-86.902298,32.3182314
"512","LDJames11","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/nFxjdRUGT3",0,0,1,1,-86.902298,32.3182314
"518","lexilooo","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/e1lbWQbii9",0,0,1,1,-77.0368707,38.9071923
"519","Li_Li_D","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",572,0,0,0,-76.6412712,39.0457549
"520","LibraryHolly","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/81XuHjDjki",0,0,1,1,-119.4179324,36.778261
"522","Lilac621am","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/cHOyycuXs5",0,0,1,1,-74.1495889,41.1148179
"523","Lilac621am","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/BSuxfuxKuQ",0,0,1,1,-74.1495889,41.1148179
"528","LindaBerg","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/yIh0GfMeVE",0,0,1,1,-111.9343636,33.3363836
"530","lipstick_kind","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/J3ilobOXq8",0,0,1,1,-116.5452921,33.8302961
"533","LLatanation","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/G8sqlRrb1d",0,0,1,1,-86.7816016,36.1626638
"535","Loreley23","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/MCaLiDSbKT",0,0,1,1,-74.4056612,40.0583238
"536","Loreley23","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/s3IH6udTfQ",0,0,1,1,-74.4056612,40.0583238
"537","Loreley23","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/IJijHYPVLc",0,0,1,1,-74.4056612,40.0583238
"539","love_joelle12","Retweet to be on the Nice list this year #StarbucksforLife #GiveGood",2,0,1,1,-111.0937311,34.0489281
"542","lslakajun_sbrvm","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/tF7QTpnX1h",0,0,1,1,-99.9018131,31.9685988
"546","LuckyPondGirl","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/J6vDq1f351",0,0,1,1,-85.323214,51.253775
"547","LuckyPondGirl","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife‚Ä¶ https://t.co/lWduIQPrRx",0,0,1,1,-85.323214,51.253775
"548","LuvTiffanyJane","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/p6P3lFa2RO",0,0,1,1,-102.4107493,34.2331373
"549","lwiltzius","Got an awesome Gift Card from #StarbucksforLife  from a good friend - that's #GiveGood I'll pass it on!",0,0,2,2,-120.7401385,47.7510741
"551","m_bickerdyke","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/jXu7Osaf19",0,0,1,1,-124.0178914,44.9581644
"553","macias_erin","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/GUOnvtj9sN",0,0,1,1,-111.9507042,33.8333716
"554","macias_erin","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/sAWnjQtT2m",0,0,1,1,-111.9507042,33.8333716
"555","macias_erin","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/JAkGohpHAy",0,0,1,1,-111.9507042,33.8333716
"556","Madiha08","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/ixRBL4ewCR",0,0,1,1,-87.6297982,41.8781136
"562","MamiKimba","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/9LlkTH46ka",0,0,1,1,-116.419389,34.9592083
"563","mareegrandy","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/ejpoxS51sC",0,0,1,1,-105.665368,33.448532
"566","MarkBreta","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/jhC6ttpMmK",0,0,1,1,-87.6297982,41.8781136
"567","MarketingQBack","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/RaUcq21T0q",0,0,1,1,-111.8910474,40.7607793
"571","MasonMagagna","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/7JzdYbEkgV",0,0,1,1,-104.8202462,41.1399814
"573","mavsfans20021","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/z3wNgieNQQ",0,0,1,1,-96.8236116,33.1506744
"579","mdainus","This my favorite little guy in the new #StarbucksforLife game https://t.co/AEqL4Kx6xS",0,0,1,1,-83.1346478,42.4605917
"580","MEEKS86","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/rR101RBRcN",0,0,1,1,-79.3831843,43.653226
"586","Megg_Jaye","Look @Starbucks I'm sick of this #StarbucksforLife crap. Because all people will get is 2 of each thing then straig‚Ä¶ https://t.co/mLd1oaRG4V",0,1,-2,2,-95.3698028,29.7604267
"589","melindaors","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/0YzdCADEKv",0,0,1,1,-118.2436849,34.0522342
"590","melindaors","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/AkIBHvUOke",0,0,1,1,-118.2436849,34.0522342
"591","melindaors","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/oigLTL3667",0,0,1,1,-118.2436849,34.0522342
"592","melindaors","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/89anmzHIVg",0,0,1,1,-118.2436849,34.0522342
"593","melindaors","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/PraawtbW5x",0,0,1,1,-118.2436849,34.0522342
"594","melrexrd","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/FP9wXKFfp9",0,0,1,1,-93.2650108,44.977753
"595","MelvinCedeno","Have to say it's super nice when people express kindness. Got a free hot tea at #Starbucks #StarbucksforLife Ì†ºÌΩµ Ì†ΩÌπÉ",0,1,0,0,-81.5157535,27.6648274
"599","michaelhveem","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/81JK6bzIoV",0,0,1,1,-72.479037,41.8186802
"601","MichelleCat5","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/d9H6opAdKu",0,0,1,1,-117.1610838,32.715738
"602","MichelleCat5","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/a1t3Y2ohbx",0,0,1,1,-117.1610838,32.715738
"604","MikaylaStrader","RT @love_joelle12: Retweet to be on the Nice list this year #StarbucksforLife #GiveGood",2,0,1,1,-88.1833583,42.3991225
"605","Mikelynn40","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/DhgGS2lVoL",0,0,1,1,-119.4179324,36.778261
"607","mikethebig1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qPpbQNYUDG",0,0,1,1,-87.6297982,41.8781136
"609","MiriamLEngle","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/kYTmYGzrlI",0,0,1,1,-119.4179324,36.778261
"612","Missourian51","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/d7PA3Bj4nN",0,0,1,1,-93.3346524,39.469745
"613","Missourian51","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/CyM0H8Akb2",0,0,1,1,-93.3346524,39.469745
"614","MissPhooey","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/lx3OgvQyXM",0,0,1,1,-122.2913078,37.8271784
"615","MissScorpio74","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/StSz7hp7od",0,0,1,1,-79.0192997,35.7595731
"616","missy72374","How do I complete the Friyay challenge? I've made purchases after 12 for the past 2 Fridays and can't complete that‚Ä¶ https://t.co/Epu5SpLDDh",0,0,0,0,-95.712891,37.09024
"617","MistyEMcD","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Twy2EPJGEu",0,0,1,1,-86.0341463,34.6723069
"618","Miztoole","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/nWxarqLqlJ",0,0,1,1,-81.1637245,33.836081
"619","Miztoole","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/CHgcrna446",0,0,1,1,-81.1637245,33.836081
"622","mlsj1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2K3umUrqwH",0,0,1,1,-77.0260856,38.9910958
"623","MN_Melton","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/GrmJwA8f2j",0,1,1,1,-84.3879824,33.7489954
"625","MommaDrummer312","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/O4VkpEpHA8",0,0,1,1,-95.9208679,36.0902038
"628","momohutt","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/stRrx37AMx",0,0,1,1,-73.9441579,40.6781784
"631","monyakree","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/U9qEeQc8QJ",0,0,1,1,-118.2436849,34.0522342
"634","MorganLovesMen","STARBUCKS is my soul mate #StarbucksforLife  #givegood",1,0,0,0,-88.9936873,40.4842027
"638","MotherrunnerDZ","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/GOnau4GhV7",0,0,1,1,-119.4179324,36.778261
"639","mr_mikey_mike","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/H2smjRwMvQ",0,0,1,1,-97.6651268,30.6349251
"644","mrpoundsign","RT @skylatron: If you win #StarbucksforLife, you have to pay taxes on the estimated value of $56,575. HAPPY HOLIDAYS!",1,0,2,2,-119.4179324,36.778261
"649","Mrspettypaws","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/c3ZnoH9rkH",0,0,1,1,-85.6023643,44.3148443
"652","msichana_mweusi","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/3iCQzLV5z9",0,0,1,1,-80.1917902,25.7616798
"653","MsMariaPR","Yeti is one cute icon for #StarbucksforLife go play! #givegood https://t.co/gJrJdMyOVZ",0,0,1,1,-117.2919818,33.0369867
"655","msrakeitup","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/sVdykibWYi",0,0,1,1,-95.7083131,37.2242358
"656","mswilliamson83","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/ptuqcAlhXB",0,0,1,1,-80.7824012,32.4646282
"657","MumbleBee2012","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/PUw8zzyNHP",0,0,1,1,-89.9845476,38.6703266
"659","myeyeshazel","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/sjDTfSTjrq",0,0,1,1,-71.3824374,42.4072107
"660","mymymyleah","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/HwjrzX7pBa",0,0,1,1,-82.9000751,32.1656221
"666","NettaBee","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/YKEbCJZChK",0,0,1,1,-73.9441579,40.6781784
"667","Nichole_K_","Add to your collection &amp; fill up your game board for a chance to win. #StarbucksforLife https://t.co/YHNyOBVG38",0,0,1,1,-89.4012302,43.0730517
"669","nicoyitamorena","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/vGVsSel8BU",0,0,1,1,-122.4194155,37.7749295
"671","NinaUrquhart","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/gnI2PJNrJn",0,0,1,1,-113.4909267,53.544389
"673","NiNiLovesPeanut","Add to your collection &amp; fill up your game board for a chance to win prizes - including @Starbucks for Life.‚Ä¶ https://t.co/7ASdPddof9",0,0,1,1,-97.0403352,32.8998091
"675","noapaulag","So, if you redeem a reward, it doesn't give you plays in #StarbucksForLife? C'mon! It's not like anyone wins anyway. Let me push the button!",0,2,4,4,-70.8431049,42.6362052
"681","NotMuchCheese","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/HDJ41VHUwn",0,0,1,1,-105.7820674,39.5500507
"682","Nova_Magazine17","California woman booted out of Starbucks for ranting about Korean student speaking ‚ÄòOriental‚Äô‚Ä¶ https://t.co/nG9s8lC1ZP",15,32,-1,1,-95.712891,37.09024
"685","obrien183","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/k5Vn91Ztwd",0,0,1,1,-111.8910474,40.7607793
"686","ochsfamily","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/XSA6DyIUDH",0,0,1,1,-106.2800242,43.4113604
"687","oddcy09","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/g10uYUkxpQ",0,0,1,1,-71.0588801,42.3600825
"689","onewriter4hire","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/vz8YxbSWUj",0,0,1,1,-85.6023643,44.3148443
