"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/mIbDq14CFA",FALSE,0,NA,2017-12-17 05:50:12,TRUE,NA,"942270684784345088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","knaidudesigns",0,FALSE,FALSE,NA,NA
"2","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-17 05:32:56,FALSE,NA,"942266339510620160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bruhitzNaZair",575,TRUE,FALSE,NA,NA
"3","I want STARBUCKS SOOOO BADLYÌ†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏™Ì†ΩÌ∏™Ì†ΩÌ∏™#StarbucksforLife https://t.co/OX5PbQF40W",FALSE,0,NA,2017-12-17 05:32:45,FALSE,NA,"942266293809569792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bruhitzNaZair",0,FALSE,FALSE,NA,NA
"4","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/t5vf2iN479",FALSE,0,NA,2017-12-17 05:23:33,TRUE,NA,"942263978104905728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jate_G",0,FALSE,FALSE,NA,NA
"5","I just won 75 bonus stars!! #StarbucksForLife -  Come play! 
 https://t.co/VJbeJhQEqP",FALSE,1,NA,2017-12-17 05:20:04,FALSE,NA,"942263100912234496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrUNC07",0,FALSE,FALSE,NA,NA
"6","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/H5J5Rkexwm",FALSE,0,NA,2017-12-17 05:12:39,FALSE,NA,"942261235931791360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hrosana99",0,FALSE,FALSE,NA,NA
"7","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/KsCkIhguW3",FALSE,0,NA,2017-12-17 04:55:26,TRUE,NA,"942256902548934656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustUhhPERFECT",0,FALSE,FALSE,NA,NA
"8","I passed a Starbucks with a drive-thru today &amp; I did a double take &amp; got way to excited about the idea of going thr‚Ä¶ https://t.co/0xYObSveND",FALSE,0,NA,2017-12-17 04:55:16,TRUE,NA,"942256861813858305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeniferhargrove",0,FALSE,FALSE,NA,NA
"9","Geez, I think I should rent a room at @Starbucks! I'm there more then my own home! ‚ù§Ô∏è #StarbucksforLife",FALSE,0,NA,2017-12-17 04:52:23,FALSE,NA,"942256134311825408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jojolynnjls",0,FALSE,FALSE,NA,NA
"10","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/pNE8XrlYf2",FALSE,0,NA,2017-12-17 04:47:55,FALSE,NA,"942255012511498240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MomOTriplets",0,FALSE,FALSE,NA,NA
"11","Add to your collection &amp; fill up your game board for a chance to win prizes inc. Starbucks 4 Life. #StarbucksforLife https://t.co/YcEX14HkcF",FALSE,0,NA,2017-12-17 04:44:35,FALSE,NA,"942254172635766785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HizChosenVessel",0,FALSE,FALSE,NA,NA
"12","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Ur4olLioZu",FALSE,0,NA,2017-12-17 04:40:33,TRUE,NA,"942253156389470208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenn_ces",0,FALSE,FALSE,NA,NA
"13","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/9QYq8aj3tV",FALSE,0,NA,2017-12-17 04:34:45,TRUE,NA,"942251696398401536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","momof3boysj",0,FALSE,FALSE,NA,NA
"14","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/YS5OJcghmZ",FALSE,0,NA,2017-12-17 04:13:36,TRUE,NA,"942246375680389120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Guadalu28603626",0,FALSE,FALSE,NA,NA
"15","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/GNWG4LpYTr",FALSE,0,NA,2017-12-17 04:11:34,TRUE,NA,"942245861852987392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sweet2bdvine",0,FALSE,FALSE,NA,NA
"16","Raise your hand if you‚Äôve won anything from the @Starbucks for life game.. #StarbucksforLife #Coffee #CoffeeLover",FALSE,2,NA,2017-12-17 04:10:35,FALSE,NA,"942245617400713221",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joanna_udo",0,FALSE,FALSE,NA,NA
"17","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/E67JXsRrqS",FALSE,0,NA,2017-12-17 04:10:21,TRUE,NA,"942245555127947264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nellandstir",0,FALSE,FALSE,NA,NA
"18","Toasted white chocolate mocha @Starbucks #delish #starbucks #StarbucksforLife #starbuckscoffee https://t.co/O90jsrFho2",FALSE,0,NA,2017-12-17 04:08:29,FALSE,NA,"942245088142462976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kegilley",0,FALSE,FALSE,NA,NA
"19","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/sWJnGsTJfA",FALSE,0,NA,2017-12-17 03:54:18,TRUE,NA,"942241517413965824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheSpiritofYEG",0,FALSE,FALSE,NA,NA
"20","RT @djrottenrobbie: #Seriously! Has anyone ever really won @Starbucks #StarbucksForLife? Every year, I get all of the pieces, except the on‚Ä¶",FALSE,0,NA,2017-12-17 03:53:33,FALSE,NA,"942241328062009344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beesladybugs",3,TRUE,FALSE,NA,NA
"21","RT @maurer_rachel: Sending friends Starbucks coupons. ‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è who likes Starbucks? #givegood #StarbucksforLife",FALSE,0,NA,2017-12-17 03:53:26,FALSE,NA,"942241298492268545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beesladybugs",12,TRUE,FALSE,NA,NA
"22","RT @twingemini4u: Retweet for a chance to win a free goody goody goodyÌ†ºÌΩ≠‚òïÌ†ºÌΩ≠ #StarbucksforLife 
#givegood",FALSE,0,NA,2017-12-17 03:53:23,FALSE,NA,"942241285716393984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beesladybugs",575,TRUE,FALSE,NA,NA
"23","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/CjuZitrsy8",FALSE,0,NA,2017-12-17 03:51:16,FALSE,NA,"942240756353212417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beesladybugs",0,FALSE,FALSE,NA,NA
"24","I nearly forgot to play #StarbucksforLife today! https://t.co/METMP3Y33H",FALSE,0,NA,2017-12-17 03:45:22,FALSE,NA,"942239268986085376",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","asgoodrich",0,FALSE,FALSE,NA,NA
"25","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Pfq7z5IUjl",FALSE,0,NA,2017-12-17 03:44:20,TRUE,NA,"942239010470187008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asgoodrich",0,FALSE,FALSE,NA,NA
"26","#StarbucksforLife I ‚ù§Ô∏èthe Starbucks for Life Game but that Snow Globe is making me Ì†ΩÌ∏µ dizzy.",FALSE,0,NA,2017-12-17 03:37:31,FALSE,NA,"942237293968089088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"27","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/86yCIcqWFu",FALSE,0,NA,2017-12-17 03:27:57,TRUE,NA,"942234885464449024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VABeachDIVAmom",0,FALSE,FALSE,NA,NA
"28","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/P1smTjPDPW",FALSE,0,NA,2017-12-17 03:27:19,TRUE,NA,"942234726835933185",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VABeachDIVAmom",0,FALSE,FALSE,NA,NA
"29","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1Qj1ZicTAo",FALSE,0,NA,2017-12-17 03:26:38,TRUE,NA,"942234556144521216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VABeachDIVAmom",0,FALSE,FALSE,NA,NA
"30","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/wXYKpaopL2",FALSE,0,NA,2017-12-17 03:25:38,TRUE,NA,"942234303303442432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VABeachDIVAmom",0,FALSE,FALSE,NA,NA
"31","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/mqJ9vhmvB8",FALSE,0,NA,2017-12-17 03:16:06,TRUE,NA,"942231904954322950",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","categoyke",0,FALSE,FALSE,NA,NA
"32","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/qJ0gK87VAQ",FALSE,0,NA,2017-12-17 03:14:02,FALSE,NA,"942231384189558786",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Misha18403668",0,FALSE,FALSE,NA,NA
"33","I died laughing at this one. Ì†ΩÌ∏ÖÌ†æÌ¥£Ì†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†ΩÌ≤ÄÌ†ΩÌ±ª #StarbucksforLife https://t.co/xAtBZk2Sb5",FALSE,0,NA,2017-12-17 03:09:21,FALSE,NA,"942230207267827712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShugIvory",0,FALSE,FALSE,NA,NA
"34","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/34Jy4qdGVY",FALSE,0,NA,2017-12-17 03:00:42,TRUE,NA,"942228028125536256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","staceystiles",0,FALSE,FALSE,NA,NA
"35","Take some canned goods to your local food bank #GiveGood #StarbucksforLife",FALSE,1,NA,2017-12-17 02:54:22,FALSE,NA,"942226433170198528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richbytch69",0,FALSE,FALSE,NA,NA
"36","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/HymM0GNu8o",FALSE,0,NA,2017-12-17 02:53:34,TRUE,NA,"942226232636305409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chell_roxanne",0,FALSE,FALSE,NA,NA
"37","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/z4IWm8VkyT",FALSE,0,NA,2017-12-17 02:47:27,FALSE,NA,"942224693502676992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samtingwong09",0,FALSE,FALSE,NA,NA
"38","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Q0k9FKcgBM",FALSE,0,NA,2017-12-17 02:44:56,TRUE,NA,"942224061584871425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lowecat",0,FALSE,FALSE,NA,NA
"39","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Pw60T9HcIa",FALSE,0,NA,2017-12-17 02:43:41,TRUE,NA,"942223746328170496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xfarmgirl55",0,FALSE,FALSE,NA,NA
"40","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/JMzM43dXEv",FALSE,0,NA,2017-12-17 02:37:45,TRUE,NA,"942222253185433600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rosannepm",0,FALSE,FALSE,NA,NA
"41","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/MnjP2IgfyF",FALSE,0,NA,2017-12-17 02:32:54,FALSE,NA,"942221033142214656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BombofMoms",0,FALSE,FALSE,NA,NA
"42","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/9bYhD3k7Ep",FALSE,0,NA,2017-12-17 02:23:37,TRUE,NA,"942218696348626949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iAMjujuBEAN",0,FALSE,FALSE,NA,NA
"43","Hitting ever @starbucks until they run out of #pumpkinspice #lattes :) #StarbucksforLife https://t.co/lfx6fXGpgf",FALSE,0,NA,2017-12-17 01:58:03,FALSE,NA,"942212261082361857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elizabethkarr",0,FALSE,FALSE,NA,NA
"44","I love owls. Ì†æÌ∂â #StarbucksforLife https://t.co/i7W2TMBoEU",FALSE,0,NA,2017-12-17 01:50:31,FALSE,NA,"942210368209899522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarielleVena",0,FALSE,FALSE,NA,NA
"45","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/KDxHIC9IO2",FALSE,0,NA,2017-12-17 01:44:57,TRUE,NA,"942208964183420928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radberrytart",0,FALSE,FALSE,NA,NA
"46","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/tVSCOeyYQL",FALSE,0,NA,2017-12-17 01:44:45,TRUE,NA,"942208913683963904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThreshaKilkenny",0,FALSE,FALSE,NA,NA
"47","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/qJ2agFa6Zi",FALSE,0,NA,2017-12-17 01:42:54,TRUE,NA,"942208448006995969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kassimay702",0,FALSE,FALSE,NA,NA
"48","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/SEB1WhPohF",FALSE,1,NA,2017-12-17 01:40:41,TRUE,NA,"942207891683139584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OkonkJoe",0,FALSE,FALSE,NA,NA
"49","RT @shrumsl: Retweet for a chance to win Starbucks for Life!
#StarbucksforLife #GiveGood",FALSE,0,NA,2017-12-17 01:39:46,FALSE,NA,"942207659759099904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_S_McKay",5,TRUE,FALSE,NA,NA
"50","RT @djrottenrobbie: #Seriously! Has anyone ever really won @Starbucks #StarbucksForLife? Every year, I get all of the pieces, except the on‚Ä¶",FALSE,0,NA,2017-12-17 01:37:07,FALSE,NA,"942206993007292416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_S_McKay",3,TRUE,FALSE,NA,NA
"51","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/9UiLV9SWn1",FALSE,0,NA,2017-12-17 01:33:14,FALSE,NA,"942206015780433921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VjBettina",0,FALSE,FALSE,NA,NA
"52","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/6FhBv9XYS0",FALSE,0,NA,2017-12-17 01:32:47,FALSE,NA,"942205903973109760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuunkkss_3",0,FALSE,FALSE,NA,NA
"53","#Starbucks and night is goodness! #givegood #StarbucksforLife #starbucksSNOB",FALSE,0,NA,2017-12-17 01:31:27,FALSE,NA,"942205568890019841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VjBettina",0,FALSE,FALSE,NA,NA
"54","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/TJvTB8FlKW",FALSE,0,NA,2017-12-17 01:28:10,TRUE,NA,"942204743375572992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sexxymumof3",0,FALSE,FALSE,NA,NA
"55","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/dztk3S0Pet",FALSE,0,NA,2017-12-17 01:27:49,TRUE,NA,"942204652153602048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rosannepm",0,FALSE,FALSE,NA,NA
"56","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/3AhSQREmkK",FALSE,0,NA,2017-12-17 01:25:26,FALSE,NA,"942204053936902144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KelleyFoulk",0,FALSE,FALSE,NA,NA
"57","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/afX7K1p2BF",FALSE,0,NA,2017-12-17 01:11:34,TRUE,NA,"942200565404020737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristyk2939",0,FALSE,FALSE,NA,NA
"58","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/yWaxiAoqnh",FALSE,1,NA,2017-12-17 01:10:40,FALSE,NA,"942200337125044224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muqui24",0,FALSE,FALSE,NA,NA
"59","When you go to @StarbucksCanada on a Saturday afternoon *just* so you can complete 2 Star Dashes and a‚Ä¶ https://t.co/iAf1nZELjO",FALSE,1,NA,2017-12-17 00:51:18,TRUE,NA,"942195463180054529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cruel_2_be_kind",0,FALSE,FALSE,NA,NA
"60","@Starbucks not getting SFL plays for my puchases.. what's a girl to do?? #StarbucksforLife",FALSE,0,"Starbucks",2017-12-17 00:48:44,FALSE,NA,"942194818943475713","30973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEATrophies",0,FALSE,FALSE,NA,NA
"61","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/tuB62AqgYX",FALSE,0,NA,2017-12-17 00:45:49,FALSE,NA,"942194084348755969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","libraryhillary",0,FALSE,FALSE,NA,NA
"62","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/Mwed7Pj3hp",FALSE,0,NA,2017-12-17 00:43:27,TRUE,NA,"942193490003398656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunnerRev",0,FALSE,FALSE,NA,NA
"63","#GiveGood  buy one, give one! #StarbucksforLife",FALSE,0,NA,2017-12-17 00:43:10,FALSE,NA,"942193418251526144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEATrophies",0,FALSE,FALSE,NA,NA
"64","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #givegood #StarbucksforLife https://t.co/Wlpt0tD5Qp",FALSE,0,NA,2017-12-17 00:39:52,FALSE,NA,"942192588940967936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","melgarcia03",0,FALSE,FALSE,NA,NA
"65","I just supersized my Starbucks at @GenevaCommons @BNBuzz Barnes &amp; Noble - All drinks only $1 from 2pm-close only to‚Ä¶ https://t.co/91AHluobSd",FALSE,0,NA,2017-12-17 00:38:20,TRUE,NA,"942192202628952064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeanAndrews2",0,FALSE,FALSE,NA,NA
"66","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/PBEYrGI4a6",FALSE,0,NA,2017-12-17 00:35:07,TRUE,NA,"942191392306155520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MistahSue",0,FALSE,FALSE,NA,NA
"67","Sweet! I just won 75 bonus stars playing #StarbucksForLife! @starbucks",FALSE,0,NA,2017-12-17 00:34:43,FALSE,NA,"942191291625963521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobynJTucker",0,FALSE,FALSE,NA,NA
"68","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2cHiSvORd8",FALSE,0,NA,2017-12-16 23:52:40,TRUE,NA,"942180709028040705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TYZWORLD",0,FALSE,FALSE,NA,NA
"69","Add to your #collection &amp; fill up your #game #board for a chance to #winning prizes - including #Starbucks for Life‚Ä¶ https://t.co/SijFKttxn1",FALSE,0,NA,2017-12-16 23:51:25,TRUE,NA,"942180394274820097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TYZWORLD",0,FALSE,FALSE,NA,NA
"70","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/sXXKpppE2t",FALSE,0,NA,2017-12-16 23:46:28,FALSE,NA,"942179147220123650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poolgoddess918",0,FALSE,FALSE,NA,NA
"71","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/r5Xrqc7C9G",FALSE,0,NA,2017-12-16 23:37:23,TRUE,NA,"942176862561857536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madiha08",0,FALSE,FALSE,NA,NA
"72","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/j1nt21qV7g",FALSE,0,NA,2017-12-16 23:36:00,FALSE,NA,"942176515722305537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madiha08",0,FALSE,FALSE,NA,NA
"73","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/BEV3rpDb3k",FALSE,0,NA,2017-12-16 23:35:31,TRUE,NA,"942176393005355009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BdBrit",0,FALSE,FALSE,NA,NA
"74","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/A0Px3qCaPc",FALSE,0,NA,2017-12-16 23:31:05,TRUE,NA,"942175275722428416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BalletLI",0,FALSE,FALSE,NA,NA
"75","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/2650MMU1jR",FALSE,0,NA,2017-12-16 23:29:33,TRUE,NA,"942174890274316289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DawnRJYoung",0,FALSE,FALSE,NA,NA
"76","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/rKbbzr05Vd",FALSE,0,NA,2017-12-16 23:22:15,TRUE,NA,"942173052615430145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TR_UK_GIRL",0,FALSE,FALSE,NA,NA
"77","I got another stamp! Its so beautiful!
.
.
#Starbucksforlife #StarbucksHolidayDelights #starbucks #birds #snow‚Ä¶ https://t.co/N96AzJCXS8",FALSE,1,NA,2017-12-16 23:19:20,TRUE,NA,"942172318163283968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adamant_Writer",0,FALSE,FALSE,NA,NA
"78","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/wXxCqKFUGs",FALSE,0,NA,2017-12-16 23:16:33,TRUE,NA,"942171618440232961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharaJaneBlog",0,FALSE,FALSE,NA,NA
"79","I got the Yeti badge today - getting closer to winning prizes with Starbucks for Life. #StarbucksforLife https://t.co/9JWGP5TmVl",FALSE,0,NA,2017-12-16 23:16:07,FALSE,NA,"942171509996511232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lharrison",0,FALSE,FALSE,NA,NA
"80","I‚Äôm going to be needing @Starbucks a lot over the next two weeks. It‚Äôs my saving grace while I‚Äôm on the road. #GiveGood #StarbucksforLife",FALSE,0,NA,2017-12-16 23:02:45,FALSE,NA,"942168147251081216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathergraham84",0,FALSE,FALSE,NA,NA
"81","Add to your collection &amp; fill up your game board for a chance to win prizes - including Starbucks for Life.‚Ä¶ https://t.co/1Uz4PM8aW6",FALSE,0,NA,2017-12-16 23:02:30,TRUE,NA,"942168085196259329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MakenzieKline",0,FALSE,FALSE,NA,NA
