"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"25","acidalexandra","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.0059728,40.7127753
"281","AdrienneDLR","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.383834,43.653109
"32","aidans25mum","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.2578681,43.7753194
"46","amandaaaq","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"56","amylnewfield","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"65","AngeLA_Eck","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-73.567256,45.5016889
"785","anyelika_ricart","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.5157535,27.6648274
"801","AprilApril14333","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-71.0588801,42.3600825
"812","Archie556","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"895","AshwinaPatel","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-87.6297982,41.8781136
"913","AskGenny","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"98","Babsblw","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.1999949,44.0383744
"1051","barbsofnicki","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-82.9000751,32.1656221
"1071","batchicky","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-72.9026064,41.3838782
"1081","bblover628","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"109","bbygrl21","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-86.1349019,40.2671941
"1161","Becky1325","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.0192997,35.7595731
"1201","BethkazV","@davelackie #StarbucksAtHome daughters favorite",0,0,1,1,-74.4056612,40.0583238
"1211","BethkazV","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.4056612,40.0583238
"1231","betsey_pepsi","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-121.5913547,39.1457253
"129","BINJURED","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-80.6495194,41.0997803
"134","BMancusoProject","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-78.7583257,41.1210115
"135","BodnarchukJason","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-97.1383744,49.895136
"136","Bondy8982","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-76.2177046,43.106456
"137","bones5411","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-76.4549457,41.003698
"138","Born2BeMom","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-97.1383744,49.895136
"140","boucharm44","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.4608204,46.3091152
"141","brandyenycole","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-82.3534727,36.3134397
"1421","bren2468","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-85.323214,51.253775
"1471","bskye7","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.0059728,40.7127753
"1491","bubblesarah","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.4112203,37.3456569
"1561","caitlin_melody","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.0192997,35.7595731
"160","CandyceAcosta21","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-115.1398296,36.1699412
"161","carencollins88","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-88.8853078,30.3960318
"163","carlyandjack","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.0192997,35.7595731
"1741","changoph1","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"177","char_zhazha","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.981931,34.994356
"192","chrissyscimeca","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-75.5521866,40.5415861
"1961","cici_0909","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"1981","cmeaton","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.6441198,43.5890452
"1991","cogi1962","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-89.3985283,40.6331249
"205","compatabel","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.8711024,43.2557206
"209","countrygirl0828","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"210","cowladydeland","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"212","CraftyGirl47331","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-86.1349019,40.2671941
"2171","CrystalJ86","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-113.5760576,53.307103
"2181","crystalmoons","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-86.5804473,35.5174913
"220","Ctlcprncs1","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-97.7625441,35.5067215
"221","cubbiecutie1","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-85.1393513,41.079273
"227","DamienCrawley","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"2281","danamorin1971","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-80.918003,35.5019795
"2291","DaniellaVent","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"230","danielleeshu","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.9958864,40.4406248
"231","dartzie62","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.2340558,39.005288
"2331","dashanz67","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.4560512,30.3118769
"238","DDubDirtyDancer","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-92.4527467,35.5410511
"239","DeannaKathleen","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"2431","defroger03","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-77.1945247,41.2033216
"246","DEWcanDEW","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.1415018,43.0890352
"248","dianeeforster","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.8761741,34.2998762
"2521","dinjawolf87","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"2541","Dizzle101","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-87.4044868,46.5596032
"2551","djc319","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-96.3324817,32.9751204
"2581","dorseycouponing","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"2591","dragonfly777","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-71.0588801,42.3600825
"265","edgyerin","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-116.5765035,53.9332706
"283","ESlap","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"286","f1nallyr1ch","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-78.6568942,37.4315734
"287","FandomHopper","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-73.9865533,40.7263542
"293","FerraroChrista","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-73.087749,41.6032207
"297","finntannermom","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-86.6302625,33.3401108
"2981","FisherZaiser","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-89.2476823,48.3808951
"305","freakdujour","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.2362107,33.9815369
"307","frugalwoman","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-123.3656444,48.4284207
"308","FrustratedinNO","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-77.1945247,41.2033216
"3151","geminicutie01","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.2088056,40.7825346
"330","GIZMOCIVIC","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-115.1398296,36.1699412
"3331","Glynnskee","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-119.7680951,39.4995907
"345","Halifaxidocious","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-70.861985,41.991213
"356","hatgirl27","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-116.278007,34.210934
"3631","hifionthedownlo","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-90.1994042,38.6270025
"373","ianpaulroche68","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-83.985,42.43472
"387","ItsOnly1Deprina","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.0059728,40.7127753
"3891","itssoeasy2me","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-84.2424449,40.1447732
"3971","Janeopot","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-90.3070485,38.633222
"3981","janicour","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-96.8743275,49.7396213
"4011","jazzyphizz","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-66.063308,45.2733153
"4041","JCAtkinson77","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-90.3070485,38.633222
"4061","jen246","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-82.9000751,32.1656221
"411","JennyMorrill","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-89.5181476,37.3058839
"412","jenoah8211","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-82.2106876,36.3487196
"415","jessicac87","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-123.1207375,49.2827291
"429","JoniLoveVWBugs","@davelackie AWESOMEÌ†ΩÌ∏ÄÌ†ΩÌ∏Ä #StarbucksAtHomeÌ†ΩÌ≤ãÌ†ΩÌ≤ÑÌ†ºÌæâÌ†ºÌæÅ",0,0,0,0,-81.1637245,33.836081
"430","JoniLoveVWBugs","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.1637245,33.836081
"4351","jovansjourney","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.4625919,30.6696818
"447","KarenKryzanowsk","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-78.649163,41.9564953
"448","karenmarievee","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"454","Katelynash","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-85.6023643,44.3148443
"456","katgratton","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-122.3044697,49.0504377
"4591","katiewoo26","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-71.3672838,42.5998139
"4661","kellykelephant","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-80.0057921,42.8027964
"469","KerryDeAngelis1","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-74.3118212,39.9652553
"480","KissesForUsAll","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-82.907123,40.4172871
"486","kreitlo","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-101.8762147,54.7657685
"487","kristalwize","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-119.4179324,36.778261
"488","KristenKler","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-77.009474,40.212839
"4901","KristiW30612467","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-105.7820674,39.5500507
"492","krnhppr","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-75.6971931,45.4215296
"4951","kthomasxx","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-75.8179764,40.4539828
"4981","kygurl62689","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-84.2700179,37.8393332
"500","LadyGDuran","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-89.3985283,40.6331249
"504","lastnitewriting","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-84.065693,33.822663
"5071","lauramccoy1983","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-104.8973855,39.7194479
"5111","LAYA_0A","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"5121","LeafGal79","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-75.8986835,45.3088185
"514","LEAHinCANADA","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-113.4909267,53.544389
"527","lilytoon8","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-95.712891,37.09024
"5351","lisa_jackson13","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.981931,34.994356
"5391","Littlem129","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-71.4774291,41.5800945
"540","livinglively93","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.3831843,43.653226
"5461","lobsterluvin","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.5157535,27.6648274
"550","lorinmario","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-81.5157535,27.6648274
"557","LoveVsl","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-113.4909267,53.544389
"569","lvrnotafighter","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-120.7401385,47.7510741
"575","MaggieNikkel","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-98.4936282,29.4241219
"576","mahone_zone","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-79.418299,43.6346141
"578","makeupTun","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-76.6412712,39.0457549
"581","mamacouto1","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T‚Ä¶",1546,0,2,2,-85.323214,51.253775
