"","lon","lat"
"825",NA,NA
"826",NA,NA
"827",-111.8716526,40.6199498
"828",-97.7430608,30.267153
"829",-121.8863286,37.3382082
"830",NA,NA
"831",-79.3997373,43.7144093
"832",-81.5389849,35.9140196
"833",NA,NA
"834",NA,NA
"835",NA,NA
"836",NA,NA
"837",-78.6568942,37.4315734
"838",NA,NA
"839",-86.158068,39.768403
"840",NA,NA
