"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"182","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:34:48,FALSE,NA,"942221509757517825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amandaroy005",3700,TRUE,FALSE,NA,NA
"183","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:34:36,FALSE,NA,"942221458830344192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackbrat",3700,TRUE,FALSE,NA,NA
"184","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:33:44,FALSE,NA,"942221244052721664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","madhu79605",3700,TRUE,FALSE,NA,NA
"185","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:33:34,FALSE,NA,"942221199458811904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmdestefano76",3700,TRUE,FALSE,NA,NA
"186","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:33:32,FALSE,NA,"942221192269885442",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JFWmass",3700,TRUE,FALSE,NA,NA
"187","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:33:19,FALSE,NA,"942221136837926912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexisdoyle73",3700,TRUE,FALSE,NA,NA
"188","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:33:09,FALSE,NA,"942221094236426241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NessMich13",3700,TRUE,FALSE,NA,NA
"189","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:31:36,FALSE,NA,"942220705332125696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shell_Bell223",3700,TRUE,FALSE,NA,NA
"190","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:31:17,FALSE,NA,"942220626022060032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indianangel325",3700,TRUE,FALSE,NA,NA
"191","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:29:01,FALSE,NA,"942220054267092992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","risia001",3700,TRUE,FALSE,NA,NA
"192","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:27:34,FALSE,NA,"942219688683229184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gunnam325",3700,TRUE,FALSE,NA,NA
"193","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:27:27,FALSE,NA,"942219662678462469",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hurricanejacki",3700,TRUE,FALSE,NA,NA
"194","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:24:46,FALSE,NA,"942218987869560832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fwmale1980",3700,TRUE,FALSE,NA,NA
"195","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:24:16,FALSE,NA,"942218861197348865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeenyWhale",3700,TRUE,FALSE,NA,NA
"196","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:23:32,FALSE,NA,"942218673900654592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anaura2009",3700,TRUE,FALSE,NA,NA
"197","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:23:29,FALSE,NA,"942218661435232256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katieblair97",3700,TRUE,FALSE,NA,NA
"198","@davelackie @crazeeTbird #StarbucksAtHome  the cup looks so cool!",FALSE,1,"davelackie",2017-12-17 02:23:23,FALSE,"942001365315854336","942218638639149056","100766356","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anaura2009",0,FALSE,FALSE,NA,NA
"199","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:22:48,FALSE,NA,"942218492421423104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","loucheryl",3700,TRUE,FALSE,NA,NA
"200","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:22:48,FALSE,NA,"942218491100139520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BourgetMAMA",3700,TRUE,FALSE,NA,NA
"201","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:22:29,FALSE,NA,"942218412700389376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBinksPhillips",3700,TRUE,FALSE,NA,NA
"202","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:20:31,FALSE,NA,"942217916677808128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SueR19",3700,TRUE,FALSE,NA,NA
"203","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:19:28,FALSE,NA,"942217652071628800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","summ3rorchid",3700,TRUE,FALSE,NA,NA
"204","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:17:25,FALSE,NA,"942217137258504198",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeidiVargas",3700,TRUE,FALSE,NA,NA
"205","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:16:49,FALSE,NA,"942216985458262016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_justvall",3700,TRUE,FALSE,NA,NA
"206","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:15:15,FALSE,NA,"942216589423857664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamiller28",3700,TRUE,FALSE,NA,NA
"207","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:14:33,FALSE,NA,"942216413376376832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","atlbutterfly404",3700,TRUE,FALSE,NA,NA
"208","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:13:16,FALSE,NA,"942216092130467841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ray3284",3700,TRUE,FALSE,NA,NA
"209","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:12:44,FALSE,NA,"942215956037808128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freespiritmom8",3700,TRUE,FALSE,NA,NA
"210","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:11:36,FALSE,NA,"942215673719197696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anaortegon_",3700,TRUE,FALSE,NA,NA
"211","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:11:14,FALSE,NA,"942215581629145088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cathleen_Ming",3700,TRUE,FALSE,NA,NA
"212","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:10:29,FALSE,NA,"942215392126148608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristineMerci",3700,TRUE,FALSE,NA,NA
"213","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:07:43,FALSE,NA,"942214695053905920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scrabalisios",3700,TRUE,FALSE,NA,NA
"214","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:06:28,FALSE,NA,"942214379730116608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",3700,TRUE,FALSE,NA,NA
"215","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:06:20,FALSE,NA,"942214345529921539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CanadianMomma1",3700,TRUE,FALSE,NA,NA
"216","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:03:03,FALSE,NA,"942213519415504896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chughes855",3700,TRUE,FALSE,NA,NA
"217","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:03:02,FALSE,NA,"942213516848754688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AdeleAwright",3700,TRUE,FALSE,NA,NA
"218","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:02:56,FALSE,NA,"942213491691278337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thymes2",3700,TRUE,FALSE,NA,NA
"219","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:02:51,FALSE,NA,"942213471424348161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kyoto_Bubble",3700,TRUE,FALSE,NA,NA
"220","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:01:48,FALSE,NA,"942213207262822402",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SSolorio78",3700,TRUE,FALSE,NA,NA
"221","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:01:45,FALSE,NA,"942213194453569536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IvanaPina",3700,TRUE,FALSE,NA,NA
"222","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:00:33,FALSE,NA,"942212890265714688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FaryialH",3700,TRUE,FALSE,NA,NA
"223","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 02:00:25,FALSE,NA,"942212859920035840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wobbles13",3700,TRUE,FALSE,NA,NA
"224","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:59:15,FALSE,NA,"942212566323007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katgoh1",3700,TRUE,FALSE,NA,NA
"225","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:58:51,FALSE,NA,"942212462920773632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissMollyMay77",3700,TRUE,FALSE,NA,NA
"226","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:58:39,FALSE,NA,"942212413608419328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TalkingMomcents",3700,TRUE,FALSE,NA,NA
"227","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:52:23,FALSE,NA,"942210837527318528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinoa_nek",3700,TRUE,FALSE,NA,NA
"228","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:51:56,FALSE,NA,"942210721496141825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSAS1",3700,TRUE,FALSE,NA,NA
"229","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:51:33,FALSE,NA,"942210625895354369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysecondwifey",3700,TRUE,FALSE,NA,NA
"230","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:50:04,FALSE,NA,"942210253940289536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clauds_11",3700,TRUE,FALSE,NA,NA
"231","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:49:01,FALSE,NA,"942209989627740163",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jillcromptonMcr",3700,TRUE,FALSE,NA,NA
"232","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:48:43,FALSE,NA,"942209911655563264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dsoozy",3700,TRUE,FALSE,NA,NA
"233","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:48:06,FALSE,NA,"942209757582000129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kAit_joNyl",3700,TRUE,FALSE,NA,NA
"234","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:46:42,FALSE,NA,"942209404790759426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraGingerSnap",3700,TRUE,FALSE,NA,NA
"235","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:45:25,FALSE,NA,"942209081342865415",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusicAddict31",3700,TRUE,FALSE,NA,NA
"236","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:44:15,FALSE,NA,"942208791709470726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeestaSainz",3700,TRUE,FALSE,NA,NA
"237","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:44:07,FALSE,NA,"942208756296720384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","classyadmirer",3700,TRUE,FALSE,NA,NA
"238","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:43:47,FALSE,NA,"942208670225416192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arjaj2",3700,TRUE,FALSE,NA,NA
"239","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:42:24,FALSE,NA,"942208326158422016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brillantebeaute",3700,TRUE,FALSE,NA,NA
"240","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:38:31,FALSE,NA,"942207347635752960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendragurl",3700,TRUE,FALSE,NA,NA
"241","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:38:10,FALSE,NA,"942207258825457664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coastal_livin",3700,TRUE,FALSE,NA,NA
"242","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:38:05,FALSE,NA,"942207239582048256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrimsnMacchiato",3700,TRUE,FALSE,NA,NA
"243","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:37:48,FALSE,NA,"942207165003055104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iagreesmedley",3700,TRUE,FALSE,NA,NA
"244","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:36:58,FALSE,NA,"942206956672028672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laylabel12",3700,TRUE,FALSE,NA,NA
"245","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:36:52,FALSE,NA,"942206930071773184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamie_Doll1187",3700,TRUE,FALSE,NA,NA
"246","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:36:30,FALSE,NA,"942206841190313985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebeccaCoombs",3700,TRUE,FALSE,NA,NA
"247","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:36:03,FALSE,NA,"942206725251354625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tickingsal",3700,TRUE,FALSE,NA,NA
"248","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:34:53,FALSE,NA,"942206432992251905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gaglin",3700,TRUE,FALSE,NA,NA
"249","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:34:07,FALSE,NA,"942206238703489024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KristinLasVegas",3700,TRUE,FALSE,NA,NA
"250","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:34:01,FALSE,NA,"942206214800269312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TawnyaPerdia",3700,TRUE,FALSE,NA,NA
"251","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:33:44,FALSE,NA,"942206144818438144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asfenton",3700,TRUE,FALSE,NA,NA
"252","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:32:50,FALSE,NA,"942205914630598661",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaureenMcKenny",3700,TRUE,FALSE,NA,NA
"253","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:32:18,FALSE,NA,"942205782812168193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Derekmommy2012",3700,TRUE,FALSE,NA,NA
"254","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:30:18,FALSE,NA,"942205279583768576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dannysamie",3700,TRUE,FALSE,NA,NA
"255","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:30:10,FALSE,NA,"942205247031775232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judypadayachee",3700,TRUE,FALSE,NA,NA
"256","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:29:54,FALSE,NA,"942205178337546246",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweetManolo",3700,TRUE,FALSE,NA,NA
"257","RT @davelackie: NEW Twitter Giveaway: Add some fun &amp; whimsy to your morning with this #StarbucksAtHome + Viva La Juicy Glace set! Win it! T…",FALSE,0,NA,2017-12-17 01:29:06,FALSE,NA,"942204976855764993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","choochoo428",3700,TRUE,FALSE,NA,NA
